,Unnamed: 0,Neo Reference ID,Name,Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Est Dia in M(min),Est Dia in M(max),Est Dia in Miles(min),Est Dia in Miles(max),Est Dia in Feet(min),Est Dia in Feet(max),Epoch Date Close Approach,Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Orbit ID,Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,Hazardous
358,358,2488580,2488580,19.6,0.3195618867,0.7145621017,319.5618867213,714.5621017269,0.1985664891,0.4440081677,1048.4314204307,2344.3639258298,864284400000,18.9838265743,68341.7756674948,42464.9216640608,0.4895392315,190.4307556152,73234024.0,45505516.0,36,0,0.407205,3.673,2458000.5,0.4012636659770433,1.841313730287187,38.99895641793801,47.81972372115175,912.62027783995,1.102461432658285,266.7821251782493,2.580166027916088,2457989.101591941,4.496313527989394,0.3944685525200819,False
359,359,3409688,3409688,21.7,0.1214940408,0.2716689341,121.4940407996,271.6689340891,0.0754928736,0.1688071972,398.6025088171,891.3023057169,865753200000,8.6211466168,31036.1278206356,19284.6428672166,0.2119089931,82.4326019287,31701134.0,19698172.0,67,0,0.0373312,4.834,2458000.5,0.2259752381751483,1.350962241259223,8.177685917223553,227.8057598449501,573.5393808730028,1.045678227025038,4.639511505597016,1.656246255493408,2458043.044494712,333.2956121116956,0.6276813973123038,True
360,360,3654336,3654336,20.1,0.2538370294,0.5675968529,253.8370293645,567.5968528656,0.1577269688,0.3526882241,832.7986794202,1862.1944587557,865753200000,20.3144573136,73132.046328991,45441.4095648111,0.2800067623,108.9226303101,41888416.0,26028256.0,16,3,0.279136,5.117,2458000.5,0.4012569993780504,1.19915495273952,27.75732036731416,,,0.7179856346139326,341.0233991159489,1.680324270865108,2457787.8115148023,159.6375646473293,0.7505698510149161,False
361,361,3666542,3666542,27.0,0.0105816886,0.023661375,10.5816885933,23.6613750114,0.0065751544,0.0147024923,34.7168272045,77.6291855923,865753200000,17.5755186489,63271.8671361822,39314.6776658128,0.4462033643,173.5731048584,66751072.0,41477192.0,6,7,0.00821746,6.424,2458000.5,0.1601673687156838,0.9309316010057678,1.306458657831625,138.9612307471585,328.0764721385263,0.7818267360183951,260.3485343284116,1.08003646599314,2457932.474723713,74.64448548763092,1.097305142466889,False
362,362,3141531,3141531,21.8,0.1160259082,0.2594418179,116.0259082094,259.4418179074,0.0720951346,0.1612096218,380.6624406898,851.1870938635,866358000000,15.8631114154,57107.201095562,35484.1939251841,0.394777574,153.5684661865,59057884.0,36696868.0,17,2,0.126227,5.926,2458000.5,0.302112493337494,1.009052138390967,23.54363717936871,42.41680159179611,370.2276390354846,0.7042048809541418,226.9568772601552,1.313899395827792,2458026.531111316,334.6880052017645,0.9723747285261316,False
363,363,3183847,3183847,,0.02658,0.0594346868,26.58,59.4346868419,0.0165160412,0.0369309908,87.2047272,194.9956979785,866358000000,14.832297151,53396.2697434736,33178.3654969934,0.0499718184,19.439037323,7475678.0,4645171.0,9,7,0.0137801,6.393,2458000.5,0.3513090023355662,0.9154446324792728,25.44541410484241,82.62024372465116,319.9238008647841,0.5938406919495304,309.4540550035179,1.237048573009015,2458049.693271706,304.6443879251997,1.125267951389944,False
364,364,3553283,3553283,20.9,0.1756123185,0.3926810818,175.6123184804,392.6810818086,0.1091204019,0.2440006365,576.1559189633,1288.3238004408,866358000000,22.3867957528,80592.4647099436,50077.0234193535,0.3331945987,129.612701416,49845204.0,30972374.0,31,2,0.000867375,3.967,2458000.5,0.5281969210979273,1.743108004050793,2.97675503354987,304.0252313577493,840.5912646010421,0.8224037231700106,237.1733062697085,2.663812284931574,2458137.768523775,301.2120127342913,0.4282699751476262,True
365,365,3713991,3713991,19.9,0.2783267681,0.6223575734,278.3267680719,622.3575733667,0.1729441822,0.3867149477,913.1455937611,2041.8556210042,866358000000,10.3145291228,37132.304842206,23072.5701948696,0.1359461503,52.8830528259,20337256.0,12636985.0,25,3,0.0248668,3.778,2458000.5,0.5206780982063723,1.882979361818189,8.817636527532116,235.1781471261468,943.7713011498346,0.9025532487448455,35.34522045143274,2.863405474891532,2458169.885058145,295.3883500608894,0.3814483440653445,True
366,366,3771017,3771017,20.7,0.1925550782,0.4305662442,192.5550781879,430.566244241,0.1196481415,0.2675413778,631.7424027221,1412.6189567557,866358000000,24.0353485456,86527.2547641654,53764.671161656,0.3594492333,139.8257598877,53772840.0,33412894.0,7,4,0.115952,5.852,2458000.5,0.5577268380892703,1.010317012892565,16.48988169605545,3.184838900422558,370.9239928798369,0.4468360998241981,32.18991652975657,1.573797925960931,2458087.1682830304,275.8841636294669,0.970549241651845,False
367,367,3774559,3774559,24.875,0.028154964,0.0629564134,28.1549640152,62.9564134421,0.0174946781,0.0391192896,92.3719321397,206.5499194773,866358000000,5.358362849,19290.1062565548,11986.1218570243,0.0911616996,35.4618988037,13637596.0,8474009.0,17,6,0.0522855,4.519,2458000.5,0.2875239448666252,1.488746378989922,2.568665098687804,93.42828468411756,663.4825484690828,1.060696147196836,150.1630522200347,1.916796610783008,2457898.4321229397,55.381163870459,0.5425915132668715,False
368,368,2136818,2136818,18.9,0.4411182,0.9863702813,441.1181999969,986.3702813054,0.2740980571,0.6129018881,1447.2382352778,3236.1230737181,866962800000,9.4440914119,33998.7290828428,21125.4880792809,0.2495106671,97.0596466064,37326264.0,23193466.0,97,0,0.113543,6.326,2458000.5,0.3462912345976584,0.9375804265711696,12.77833710327869,259.9517694521273,331.5974828563657,0.6129045431192401,203.7846993891176,1.262256310023099,2458099.877786882,252.11014821482,1.085653596942221,False
369,369,3529054,3529054,19.4,0.3503926411,0.7835017643,350.3926411083,783.5017643338,0.2177238258,0.4868452748,1149.5821926537,2570.543928497,866962800000,32.3300519092,116388.1868731157,72319.0931156868,0.4409041128,171.5117034912,65958316.0,40984596.0,32,1,0.0618114,4.826,2457800.5,0.5546543079479338,1.28027111688274,22.71602452011874,120.3134802030765,529.1165534074197,0.5701632265624156,270.9422324574513,1.990379007203064,2457546.4794779965,172.8303288421782,0.6803793940704781,False
370,370,3752567,3752567,18.9,0.4411182,0.9863702813,441.1181999969,986.3702813054,0.2740980571,0.6129018881,1447.2382352778,3236.1230737181,866962800000,21.0823695922,75896.530531767,47159.1525406971,0.4678731446,182.0026550293,69992832.0,43491528.0,34,4,0.160012,4.389,2458000.5,0.7415112496714797,1.357519766153346,35.76664398640966,76.81294770387245,577.7203552638256,0.3509035878992435,283.5635469613653,2.364135944407449,2458172.034877493,253.1099530506941,0.6231388538068734,False
371,371,3764807,3764807,25.9,0.0175612318,0.0392681082,17.561231848,39.2681081809,0.0109120402,0.0244000636,57.6155918963,128.8323800441,866962800000,4.3879155028,15796.4958099732,9815.328188147,0.0975588053,37.9503746033,14594589.0,9068657.0,9,5,0.0170586,5.884,2458000.5,0.0449093994898418,1.041554382399108,6.232673411794774,243.1691312214321,388.2588400607675,0.9947788005495508,141.2285242824747,1.088329964248665,2458068.664217249,296.7970135437354,0.9272164928521792,False
372,372,2490684,2490684,19.4,0.3503926411,0.7835017643,350.3926411083,783.5017643338,0.2177238258,0.4868452748,1149.5821926537,2570.543928497,866962800000,32.3300071765,116388.0258355307,72318.993053194,0.4409026317,171.5111236572,65958092.0,40984460.0,34,0,0.0612238,4.826,2458000.5,0.5547433819690687,1.280170488133454,22.71757623517739,120.3006844146116,529.054172139068,0.5700043820493083,270.9613795238113,1.9903365942176,2458075.587253945,308.9061558463168,0.6804596182361641,False
373,373,2001980,2001980,13.92,4.3707400403,9.7732718421,4370.7400403053,9773.2718421028,2.7158511096,6.0728276978,14339.6987538352,32064.5411904446,868345200000,12.8440043126,46238.4155253794,28730.753246867,0.4838779674,188.2285308838,72387112.0,44979268.0,412,0,0.245487,3.996,2458000.5,0.3648145150784295,1.709445696814586,26.86936221652994,246.5743149368765,816.3593868969383,1.085815093878265,115.4858739826434,2.333076299750907,2458071.7144610146,328.5956866829895,0.440982250927983,False
374,374,2007753,2007753,,0.5064714588,1.1325046106,506.4714588346,1132.5046106177,0.3147066768,0.7037055224,1661.651821003,3715.566426699,868345200000,10.452596342,37629.3468311986,23381.4127574189,0.1079968705,42.0107841492,16156102.0,10038937.0,138,0,0.00668663,4.474,2458000.5,0.4818980837557885,1.467747567020689,3.122921820180161,73.42551547013782,649.4945042357621,0.760442827036198,280.0870764933582,2.175052307005179,,94.2333171308757,0.5542772073546637,True
375,375,3297357,3297357,20.5,0.2111324448,0.4721064988,211.1324447897,472.1064988055,0.1311915784,0.2933532873,692.6917701639,1548.9058855411,868345200000,18.6364619477,67091.2630115969,41687.9017307336,0.4424472217,172.1119689941,66189160.0,41128040.0,23,1,0.0503735,5.099,2458000.5,0.5523435816122553,1.211112022226651,3.223792233848279,84.8937352685426,,0.5421620701363211,170.584738047195,1.88006197431698,2457931.1704209303,51.26797507255868,0.7394819896576778,False
376,376,3309092,3309092,23.1,0.063760979,0.1425738833,63.7609789875,142.5738833281,0.0396192233,0.0885912765,209.1895703015,467.7620993781,868345200000,14.2666666027,51359.9997697132,31913.1065235754,0.4209216968,163.7385406494,62968988.0,39127116.0,25,1,0.00449776,7.108,2458000.5,0.2734902788074861,0.8199373454771401,3.280906410035641,75.27148580402213,271.1873505988839,0.595692452257927,218.0210032865788,1.044182238696353,2457947.8163548666,69.93730425205582,1.327495545809878,False
377,377,3385160,3385160,18.1,0.6376097899,1.4257388333,637.6097898754,1425.7388332807,0.3961922327,0.8859127646,2091.8957030147,4677.6209937807,868345200000,6.4486422375,23215.1120551113,14424.9678211329,0.2166532364,84.2781143188,32410864.0,20139178.0,25,1,0.22216,3.504,2458000.5,0.4397336825726461,2.210686532951117,10.74216185765546,106.1175344694409,1200.574667303271,1.238573202802767,180.9470004620077,3.182799863099466,2457840.1520796763,48.08135044709263,0.299856401941773,False
378,378,3644702,3644702,20.2,0.2424124811,0.5420507863,242.4124811008,542.0507863358,0.1506280858,0.3368146392,795.3165644948,1778.3819018419,868345200000,30.9735777005,111504.8797219505,69284.795958342,0.4128711125,160.6068725586,61764640.0,38378768.0,43,0,0.0393898,6.072,2458000.5,0.5110210928269004,0.9584527139008472,29.29023187104017,275.6201964097665,342.7318490825863,0.4686631606203278,227.7976271399708,1.448242267181367,2458123.142703619,231.178084496809,1.05038385245969,True
379,379,3742338,3742338,28.8,0.0046190746,0.0103285648,4.6190746028,10.328564805,0.002870159,0.0064178706,15.1544447199,33.886368555,868345200000,7.7497806063,27899.210182544,17335.484238148,0.215848157,83.9649353027,32290426.0,20064340.0,5,5,0.00637006,6.543,2458000.5,0.0918472833618377,0.9082001905646832,12.05619508288147,319.7823596085856,316.1337113595388,0.8247844703126137,356.2584825716673,0.9916159108167528,2457898.2556730527,116.4316122526847,1.138758655164656,False
380,380,3694778,3694778,22.4,0.0880146521,0.1968067451,88.0146520901,196.8067450894,0.0546897524,0.122290004,288.7619911632,645.6914415591,868950000000,10.5145587973,37852.4116703736,23520.0165737385,0.2864431226,111.4263687134,42851280.0,26626552.0,12,6,0.165473,3.919,2458000.5,0.4205985739811467,1.809852510843889,12.72780324026955,,889.3305346299258,1.048631125666752,292.1746073823414,2.571073896021026,2457789.450870882,85.43245005530245,0.4047988750884458,False
381,381,2015817,2015817,18.5,0.5303407233,1.1858779086,530.3407233187,1185.8779085771,0.3295383456,0.7368701419,1739.963058693,3890.675677576,868950000000,6.3150027298,22734.0098274342,14126.0296063854,0.2943184729,114.4898834229,44029416.0,27358610.0,67,0,0.248648,4.901,2458000.5,0.1181427387023031,1.324690522281265,13.87273171420545,162.5105260457456,556.8908349192591,1.168187956045972,94.290956603439,1.481193088516559,2457847.206167768,99.09622522587668,0.646446264557747,False
382,382,2352102,2352102,19.5,0.3346223745,0.7482383761,334.6223744549,748.2383760735,0.2079246394,0.464933628,1097.8424710066,2454.8503937571,868950000000,32.531890459,117114.8056523964,72770.5857677349,0.227914218,88.6586303711,34095480.0,21185950.0,26,0,0.0473248,3.2,2458000.5,0.6561335627624596,2.090396861141288,41.97524844578042,305.4694711652137,1103.930020430749,0.7188173210531923,68.18047519978728,3.461976401229384,2458408.4145915424,226.9759402882908,0.3261076276008232,True
383,383,3515377,3515377,21.1,0.160160338,0.358129403,160.1603379786,358.1294030194,0.0995189894,0.2225312253,525.4604432536,1174.9652706022,868950000000,10.4492549573,37617.3178461569,23373.9384139079,0.0469289902,18.2553768158,7020477.0,4362322.0,49,2,0.0104914,3.455,2458000.5,0.5631917932432755,2.180378367706063,3.190130902757727,57.21306985904683,1175.969948815184,0.9524071648488392,200.9676144278862,3.408349570563286,2457699.6227309303,92.10764014353516,0.3061302717494678,True
384,384,3025767,3025767,21.7,0.1214940408,0.2716689341,121.4940407996,271.6689340891,0.0754928736,0.1688071972,398.6025088171,891.3023057169,869554800000,7.280170356,26208.6132817005,16285.0130693989,0.2210612618,85.9928283691,33070294.0,20548928.0,32,1,0.0181098,5.889,2457800.5,0.2768393823938556,1.033858498481567,2.409314764131289,220.0946417577138,383.9636221543913,0.7476457502792913,127.3831632099929,1.320071246683843,2457982.817862024,189.0608106037239,0.9375888215140454,True
385,385,3483296,3483296,,0.2783267681,0.6223575734,278.3267680719,622.3575733667,0.1729441822,0.3867149477,913.1455937611,2041.8556210042,869554800000,6.9150166667,24894.0599999584,15468.2007816408,0.4455647312,173.3246765137,66655532.0,41417828.0,35,0,0.0643258,4.982,2457600.5,0.2468998184558027,1.28557742750609,14.01266604706248,88.50663490758316,532.4094856066256,0.9681685940439588,113.3646125695602,1.602986260968222,2457451.3628636,100.8422474724799,0.6761712736763457,False
386,386,3617713,3617713,26.9,0.0110803882,0.0247765013,11.0803882126,24.7765012606,0.0068850319,0.0153953994,36.3529808636,81.2877363957,869554800000,23.6043785515,84975.7627854133,52800.6343818586,0.4010310902,156.001083374,59993396.0,37278168.0,7,6,0.00190346,6.055,2458000.5,0.3862441671716078,0.991089878325892,0.8057978515425388,242.3344398777288,360.3860636105049,0.6082871936796979,284.4250658581834,1.373892562972086,2458118.2359284023,242.3901962238961,0.9989287498893904,False
387,387,3631822,3631822,21.0,0.1677084622,0.3750075218,167.7084621628,375.0075217981,0.1042091748,0.2330187988,550.2246310023,1230.3396778159,869554800000,11.1105748391,39998.0694208691,24853.2448576506,0.2006324565,78.0460205078,30014188.0,18649952.0,15,4,0.192668,5.373,2458000.5,0.300204787511954,1.1556894504033,14.47482686058351,337.7081471440158,453.7954636812278,0.8087459445151703,11.70543609690605,1.50263295629143,2457948.346946506,41.3734837838476,0.7933089438128117,False
388,388,2471083,2471083,19.9,0.2783267681,0.6223575734,278.3267680719,622.3575733667,0.1729441822,0.3867149477,913.1455937611,2041.8556210042,869554800000,6.9150141974,24894.0511106175,15468.1952581501,0.4455650831,173.3248138428,66655588.0,41417860.0,37,0,0.0647323,4.982,2458000.5,0.246945251153436,1.285529414204267,14.01328687299597,88.50034523056725,532.3796595166903,0.9680740301484644,113.3836032352632,1.602984798260069,2457983.78533608,11.30260877486977,0.6762091555616878,False
389,389,2488490,2488490,21.7,0.1214940408,0.2716689341,121.4940407996,271.6689340891,0.0754928736,0.1688071972,398.6025088171,891.3023057169,869554800000,7.2801011336,26208.3640810266,16284.8582257912,0.2210595657,85.9921722412,33070040.0,20548770.0,34,1,0.0181806,5.888,2458000.5,0.276832342773757,1.034084544486993,2.408373826125851,220.066541216687,384.0895555202742,0.747816497410525,127.3508145029687,1.32035259156346,2457982.778879425,16.60967687230428,0.937281409572194,True
390,390,3781300,3781300,21.553,0.1300034796,0.2906966177,130.0034796187,290.696617739,0.0807803921,0.1806304481,426.5206160723,953.7290913427,869554800000,12.899991826,46439.9705736385,28855.9917156033,0.2692808862,104.7502593994,40283848.0,25031222.0,2,5,0.240279,5.816,2458000.5,0.3980760445356228,1.029245673947589,21.27331031091566,142.7486732491324,,0.6195276272071317,21.20882237682118,1.438963720688047,2458173.7916734074,196.430173120468,0.9438989402267742,False
391,391,3381260,3381260,23.6,0.0506471459,0.1132504611,50.6471458835,113.2504610618,0.0314706677,0.0703705522,166.1651821003,371.5566426699,871023600000,10.60314048,38171.3057279924,23718.1649397073,0.2779260683,108.1132354736,41577148.0,25834842.0,20,0,0.0361478,5.738,2458000.5,0.0767625040576858,1.074678738223025,8.704056817613212,313.2112436964442,406.9269112862668,0.9921837072194716,79.61515862370014,1.157173769226579,,311.4562138365164,0.8846797545585416,False
392,392,3607823,3607823,24.4,0.0350392641,0.0783501764,35.0392641108,78.3501764334,0.0217723826,0.0486845275,114.9582192654,257.0543928497,871023600000,16.7358395539,60249.0223940533,37436.3994981272,0.0991638234,38.5747261047,14834697.0,9217853.0,8,7,0.0731904,7.351,2458000.5,0.541047706399183,0.7736377908298284,15.33765952633955,329.7584559257029,248.5449486097718,0.3550628385176189,194.227591588999,1.192212743142038,2458055.649654483,280.1195770629041,1.448430161279272,False
393,393,3475236,3475236,21.6,0.1272198785,0.2844722965,127.2198785394,284.4722965033,0.0790507431,0.1767628354,417.3880663071,933.3080892598,871023600000,17.4812473756,62932.4905519807,39103.8022543682,0.3954425767,153.8271636963,59157368.0,36758684.0,24,1,0.0277283,4.478,2458000.5,0.5624055543647528,1.439534285760391,7.159009618489428,54.4435921435135,630.8577554560303,0.6299322077502498,256.0551088745777,2.249136363770532,2458240.3456954127,223.1316654162041,0.570651619777212,True
394,394,3755345,3755345,21.5,0.1332155667,0.2978790628,133.2155666981,297.8790627982,0.0827762899,0.1850934111,437.0589598459,977.2935443908,871023600000,14.8322368951,53396.05282236,33178.2307106492,0.1681689973,65.4177398682,25157724.0,15632285.0,21,2,0.0266238,5.786,2458000.5,0.0950012083596941,1.037463616574977,29.92221234429334,136.7628698018643,385.9737234794006,0.9389033193711358,39.29024990295736,1.136023913778818,2457847.970954789,142.2647525872501,0.932705979968642,True
